stationKey,stationKey2,name,lat,lng,radiusMeters,email,STD
ZS672,S672,PTC-STA-หางดง3,18.6991645,98.9010531,300,ptc872hd@pt.co.th,
ZS674,S674,PTC-STA-เพชรบุรี5,13.116758,99.910535,300,ptc874pb@pt.co.th,
ZS675,S675,PTC-STA-ตะพง,12.659571,101.324451,300,ptc875tp@pt.co.th,
ZS677,S677,PTC-STA-เขาย้อย3,13.204556,99.828083,300,ptc877ky@pt.co.th,
ZS678,S678,PTC-STA-โนนดินแดง,14.3319106,102.7555601,300,ptc878nd@pt.co.th,
ZS681,S681,PTC-STA-หนองแสง,17.169624,102.780056,300,ptc881ns@pt.co.th,
ZS682,S682,PTC-STA-บรบือ3,16.04704,103.103382,300,ptc882bb@pt.co.th,
ZS683,S683,PTC-STA-บ่อไร่,12.575662,102.535757,300,ptc883br@pt.co.th,
ZS684,S684,PTC-STA-ผักไห่,14.458082,100.368517,300,ptc884ph@pt.co.th,
ZS685,S685,PTC-STA-ศรีมหาโพธิ2,13.851214,101.554426,300,ptc885sp@pt.co.th,
ZS686,S686,PTC-STA-ละแม,9.759539,99.084412,300,ptc886lm@pt.co.th,
ZS687,S687,PTC-STA-ลาดหลุมแก้ว2,14.054357,100.442998,300,ptc887lk@pt.co.th,
ZS688,S688,PTC-STA-ยโสธร,15.7707871,104.1836471,300,ptc888yt@pt.co.th,
ZS689,S689,PTC-STA-แม่จัน3,20.17245,99.853109,300,ptc889mc@pt.co.th,
ZS690,S690,PTC-STA-บางพูน2,13.978035,100.5889,300,ptc890bp@pt.co.th,
ZS691,S691,PTC-STA-พลับพลาชัย,14.733145,103.172067,300,ptc891pc@pt.co.th,
ZS693,S693,PTC-STA-ลี้,17.994014,98.876468,300,ptc893le@pt.co.th,
ZS694,S694,PTC-STA-กะเฉด,12.663402,101.501488,300,ptc894kc@pt.co.th,
ZS695,S695,PTC-STA-นางรอง3,14.521654,102.748947,300,ptc895nr@pt.co.th,
ZS696,S696,PTC-STA-ท่าม่วง3,13.91142,99.633177,300,ptc896tm@pt.co.th,
ZS699,S699,PTC-STA-บ้านกรวด,14.423893,103.09862,300,ptc899bk@pt.co.th,
ZS701,S701,PTC-STA-ทุ่งตะโก2,10.146138,99.096766,300,ptc912tk@pt.co.th,
ZS702,S702,PTC-STA-บ้านไผ่5,16.061324,102.764211,300,ptc913bp@pt.co.th,
ZS703,S703,PTC-STA-เชียงใหม่2,18.8339996,98.9757691,300,ptc914cm@pt.co.th,
ZS704,S704,PTC-STA-สะเดา,6.65119,100.42825,300,ptc915sd@pt.co.th,
ZS705,S705,PTC-STA-นาแก,16.98608,104.392511,300,ptc916nk@pt.co.th,
ZS706,S706,PTC-STA-ป่าพะยอม,7.844989,99.939187,300,ptc917nk@pt.co.th,
ZS707,S707,PTC-STA-พยัคฆภูมิพิสัย2,15.562857,103.211007,300,ptc918ps@pt.co.th,
ZS708,S708,PTC-STA-พยุหะคีรี2,15.3978689,100.1471987,300,ptc919pr@pt.co.th,
ZS709,S709,PTC-STA-บึงกาฬ3,18.412334,103.524312,300,ptc921bk@pt.co.th,
ZS710,S710,PTC-STA-ศรีสงคราม,17.545973,104.242305,300,ptc922sk@pt.co.th,
ZS711,S711,PTC-STA-พนมไพร,15.68448,104.11144,300,ptc923pp@pt.co.th,
ZS713,S713,PTC-STA-ท่าศาลา,8.666374,99.907209,300,ptc925tl@pt.co.th,
ZS715,S715,PTC-STA-ท่าช้าง,14.760087,100.390649,300,ptc927tc@pt.co.th,
ZS716,S716,PTC-STA-หล่มสัก2,16.812486,101.22857,300,ptc928ls@pt.co.th,
ZS717,S717,PTC-STA-เทพสถิต,15.419129,101.544084,300,ptc929tt@pt.co.th,
ZS718,S718,PTC-STA-ด่านขุนทด,15.336612,101.822559,300,ptc941dt@pt.co.th,
ZS719,S719,PTC-STA-ท่าชนะ2,9.565903,99.135315,300,ptc942tn@pt.co.th,
ZS720,S720,PTC-STA-บางกระทุ่ม,16.571246,100.356825,300,ptc943bt@pt.co.th,
ZS721,S721,PTC-STA-หนองคาย4,17.919865,102.809129,300,ptc944nk@pt.co.th,
ZS722,S722,PTC-STA-เพชรบุรี6,13.127696,99.949618,300,ptc945pb@pt.co.th,
ZS723,S723,PTC-STA-มุกดาหาร3,16.549178,104.654849,300,ptc946mh@pt.co.th,
ZS725,S725,PTC-STA-บางละมุง4,12.933046,100.937392,300,ptc948bl@pt.co.th,
ZS726,S726,PTC-STA-หางดง6,18.694733,98.926353,300,ptc949hd@pt.co.th,
ZS727,S727,PTC-STA-ระโนด,7.7655907,100.3575497,300,ptc951rd@pt.co.th,
ZS728,S728,PTC-STA-กาญจนบุรี,14.115448,99.406102,300,ptc952kb@pt.co.th,
ZS729,S729,PTC-STA-ท่าศาลา2,8.78245,99.911011,300,ptc953tl@pt.co.th,
ZS730,S730,PTC-STA-สุรินทร์3,14.954674,103.528806,300,ptc954sr@pt.co.th,
ZS731,S731,PTC-STA-ศรีเทพ2,15.400156,101.096461,300,ptc955st@pt.co.th,
ZS732,S732,PTC-STA-บางเลน4,13.9708395,100.1633806,300,ptc956bl@pt.co.th,
ZS735,S735,PTC-STA-พระพรหม2,8.333299,99.923823,300,ptc959pp@pt.co.th,
ZS736,S736,PTC-STA-สะพานสูง,13.775199,100.706096,300,ptc971ss@pt.co.th,
ZS737,S737,PTC-STA-กันตัง,7.422139,99.540238,300,ptc972kt@pt.co.th,
ZS738,S738,PTC-STA-ภูกระดึง,16.853288,101.929715,300,ptc973pd@pt.co.th,
ZS739,S739,PTC-STA-คลองท่อม2,7.904376,99.149814,300,ptc974kt@pt.co.th,
ZS740,S740,PTC-STA-มหาสารคาม4,16.189107,103.22445,300,ptc975mk@pt.co.th,
ZS741,S741,PTC-STA-กระบี่2,8.082432,98.914332,300,ptc976kb@pt.co.th,
ZS742,S742,PTC-STA-ตะกั่วทุ่ง2,8.390035,98.446926,300,ptc977tt@pt.co.th,
ZS743,S743,PTC-STA-อู่ทอง2,14.3773311,99.894337,300,ptc978ut@pt.co.th,
ZS744,S744,PTC-STA-เลิงนกทา2,16.29667,104.515771,300,ptc979lt@pt.co.th,
ZS745,S745,PTC-STA-แจ้ห่ม2,18.639945,99.540143,300,ptc980jh@pt.co.th,
ZS746,S746,PTC-STA-ทุ่งสง4,8.090685,99.663004,300,ptc981ts@pt.co.th,
ZS747,S747,PTC-STA-ราษีไศล,15.3599,104.131107,300,ptc982rr@pt.co.th,
ZS748,S748,PTC-STA-สงขลา2,7.134205,100.575004,300,ptc983sk@pt.co.th,
ZS749,S749,PTC-STA-สมุทรสาคร3,13.542068,100.212048,300,ptc984sk@pt.co.th,
ZS750,S750,PTC-STA-หนองวัวซอ2,17.278506,102.607772,300,ptc985ns@pt.co.th,
ZS751,S751,PTC-STA-แม่สอด,16.723559,98.596249,300,ptc986ms@pt.co.th,
ZS752,S752,PTC-STA-แม่สอด2,16.618037,98.608299,300,ptc987ms@pt.co.th,
ZS753,S753,PTC-STA-ปะทิว3,10.864879,99.343316,300,ptc988pt@pt.co.th,
ZS754,S754,PTC-STA-นบพิตำ,8.715365,99.766032,300,ptc989nt@pt.co.th,
ZS755,S755,PTC-STA-ท่าเรือ,14.555987,100.773936,300,ptc01Btr@pt.co.th,
ZS756,S756,PTC-STA-เลย3,17.611125,101.705821,300,ptc02Ble@pt.co.th,
ZS757,S757,PTC-STA-กุฉินารายณ์2,16.544228,104.04079,300,ptc03Bkr@pt.co.th,
ZS758,S758,PTC-STA-ภูเรือ,17.44854,101.34778,300,ptc04Bpr@pt.co.th,
ZS759,S759,PTC-STA-ตะกั่วทุ่ง3,8.275405,98.313029,300,ptc05Btt@pt.co.th,
ZS760,S760,PTC-STA-โนนไทย2,15.186028,102.075294,300,ptc06Bnt@pt.co.th,
ZS761,S761,PTC-STA-อาจสามารถ,15.852707,103.861303,300,ptc07Bam@pt.co.th,
ZS762,S762,PTC-STA-พุนพิน,9.068861,99.100735,300,ptc08Bpp@pt.co.th,
ZS764,S764,PTC-STA-ท่าม่วง4,13.980218,99.626141,300,ptc10Btm@pt.co.th,
ZS766,S766,PTC-STA-บ้านหมี่,14.978452,100.475554,300,ptc12Bbm@pt.co.th,
ZS767,S767,PTC-STA-ชุมพร2,10.500735,99.17928,300,ptc13Bcp@pt.co.th,
ZS768,S768,PTC-STA-บึงสามัคคี,16.183943,99.970069,300,ptc14Bbs@pt.co.th,
ZS769,S769,PTC-STA-นครศรีธรรมราช4,8.39297,99.970989,300,ptc15Bns@pt.co.th,
ZS770,S770,PTC-STA-ท้ายเหมือง,8.378569,98.281129,300,ptc16Btm@pt.co.th,
ZS771,S771,PTC-STA-ประจวบคีรีขันธ์,11.8237281,99.7806433,300,ptc17Bpk@pt.co.th,
ZS772,S772,PTC-STA-เฉลิมพระเกียรตินครราชสีมา,15.005761,102.272554,300,ptc18Bck@pt.co.th,
ZS773,S773,PTC-STA-นครราชสีมา6,14.996291,102.105329,300,ptc19Bnr@pt.co.th,
ZS774,S774,PTC-STA-กาญจนดิษฐ์2,9.141897,99.668469,300,ptc20Bkb@pt.co.th,
ZS775,S775,PTC-STA-พรหมคีรี2,8.515765,99.929242,300,ptc21Bpk@pt.co.th,
ZS776,S776,PTC-STA-ท่าม่วง5,13.879871,99.684569,300,ptc22Btm@pt.co.th,
ZS777,S777,PTC-STA-ตระการพืชผล,15.613315,105.020161,300,ptc23Btp@pt.co.th,
ZS778,S778,PTC-STA-วังวิเศษ,7.689606,99.462058,300,ptc24Bww@pt.co.th,
ZS779,S779,PTC-STA-เสาไห้,14.579796,100.798788,300,ptc25Bsh@pt.co.th,
ZS780,S780,PTC-STA-โนนแดง2,15.4137689,102.4796254,300,ptc26Bnd@pt.co.th,
ZS781,S781,PTC-STA-ศรีนครินทร์2,7.563757,99.917583,300,ptc27Bsn@pt.co.th,
ZS782,S782,PTC-STA-อ่างทอง3,14.604804,100.411358,300,ptc28Bat@pt.co.th,
ZS783,S783,PTC-STA-นครชัยศรี4,13.868987,100.207729,300,ptc29Bnc@pt.co.th,
ZS784,S784,PTC-STA-ฉวาง2,8.382006,99.526947,300,ptc30Bcw@pt.co.th,
ZS785,S785,PTC-STA-จัตุรัส4,15.530959,101.831973,300,ptc31Bcr@pt.co.th,
ZS786,S786,PTC-STA-ป่าซาง2,18.475434,98.932227,300,ptc32Bps@pt.co.th,
ZS787,S787,PTC-STA-สันกำแพง3,18.741376,99.18939,300,ptc33Bsk@pt.co.th,
ZS788,S788,PTC-STA-พัทลุง7,7.582211,100.118198,300,ptc34Bpt@pt.co.th,
ZS790,S790,PTC-STA-กำแพงเพชร,16.473111,99.535021,300,ptc36Bkp@pt.co.th,
ZS791,S791,PTC-STA-น้ำปาด2,17.772291,100.72721,300,ptc37Bnp@pt.co.th,
ZS792,S792,PTC-STA-อุตรดิตถ์4,17.658538,100.175528,300,ptc38Bud@pt.co.th,
ZS793,S793,PTC-STA-วังทอง,16.824816,100.42808,300,ptc39Bwt@pt.co.th,
ZS794,S794,PTC-STA-ท่ายาง3,12.992567,99.905089,300,ptc40Bth@pt.co.th,
ZS795,S795,PTC-STA-ทวีวัฒนา2,13.786362,100.380531,300,ptc41Bth@pt.co.th,
ZS796,S796,PTC-STA-เพชรบูรณ์2,16.434348,101.175644,300,ptc42Bph@pt.co.th,
ZS797,S797,PTC-STA-เชียงขวัญ,16.106904,103.699003,300,ptc43Bch@pt.co.th,
ZS798,S798,PTC-STA-เขาชัยสน3,7.47256,100.073081,300,ptc44Bkh@pt.co.th,
ZS799,S799,PTC-STA-กันทรารมย์2,15.104857,104.640334,300,ptc45Bka@pt.co.th,
ZS800,S800,PTC-STA-ควนกาหลง,6.843129,100.104685,300,ptc46Bkh@pt.co.th,
ZS802,S802,PTC-STA-ตะกั่วทุ่ง,8.266369,98.30163,300,ptc49Bta@pt.co.th,
ZS803,S803,PTC-STA-ชะอำ2,12.805347,99.95805,300,ptc50Bch@pt.co.th,
ZS804,S804,PTC-STA-เลาขวัญ2,14.6099819,99.7692632,300,ptc51Bla@pt.co.th,
ZS805,S805,PTC-STA-บ้านนาสาร3,8.710617,99.353099,300,ptc52Bba@pt.co.th,
ZS806,S806,PTC-STA-คีรีรัฐนิคม,9.028922,98.95464,300,ptc53Bkh@pt.co.th,
ZS807,S807,PTC-STA-สมุทรสาคร5,13.632163,100.364855,300,ptc54Bsa@pt.co.th,
ZS808,S808,PTC-STA-บางแพ2,13.637969,100.018284,300,ptc55Bba@pt.co.th,
ZS809,S809,PTC-STA-ดอนสัก,9.247346,99.700399,300,ptc56Bdo@pt.co.th,
ZS811,S811,PTC-STA-นครศรีธรรมราช6,8.433798,99.925083,300,ptc59Bna@pt.co.th,
ZS812,S812,PTC-STA-บางพลัด3,13.794286,100.50656,300,ptc60Bba@pt.co.th,
ZS813,S813,PTC-STA-นครสวรรค์8,15.712701,100.068758,300,ptc61Bna@pt.co.th,
ZS814,S814,PTC-STA-ไชยา,9.372833,99.208472,300,ptc62Bch@pt.co.th,
ZS815,S815,PTC-STA-วังเหนือ,19.1445803,99.6246678,300,ptc63Bwa@pt.co.th,
ZS818,S818,PTC-STA-บ้านแพ้ว3,13.642093,100.132764,300,ptc66Bba@pt.co.th,
ZS820,S820,PTC-STA-ระนอง,9.749804,98.593956,300,ptc68Bra@pt.co.th,
ZS821,S821,PTC-STA-ปราสาท5,14.6277753,103.24951,300,ptc69Bpr@pt.co.th,
ZS822,S822,PTC-STA-ฉวาง3,8.476679,99.490819,300,ptc70Bch@pt.co.th,
ZS823,S823,PTC-STA-สว่างวีระวงศ์,15.229709,104.977272,300,ptc71Bsa@pt.co.th,
ZS824,S824,PTC-STA-มหาสารคาม3,16.182216,103.310363,300,ptc72Bma@pt.co.th,
ZS825,S825,PTC-STA-บ้านแท่น,16.41753,102.402101,300,ptc73Bba@pt.co.th,
ZS827,S827,PTC-STA-แวงใหญ่2,15.952787,102.538247,300,ptc75Bwa@pt.co.th,
ZS828,S828,PTC-STA-ปากท่อ2,13.372918,99.821575,300,ptc76Bpa@pt.co.th,
ZS829,S829,PTC-STA-บ้านนาสาร2,8.9192762,99.3992684,300,ptc77Bba@pt.co.th,
ZS830,S830,PTC-STA-ลาดหลุมแก้ว3,14.030515,100.381457,300,ptc78Bla@pt.co.th,
ZS831,S831,PTC-STA-ทุ่งเขาหลวง,15.977534,103.848177,300,ptc79Bth@pt.co.th,
ZS832,S832,PTC-STA-หาดใหญ่4,7.072279,100.545913,300,ptc80Bha@pt.co.th,
ZS833,S833,PTC-STA-พิมาย,15.123531,102.515,300,ptc81Bph@pt.co.th,
ZS834,S834,PTC-STA-ลำทับ,8.070946,99.310147,300,ptc82Blu@pt.co.th,
ZS835,S835,PTC-STA-อำนาจเจริญ2,15.862593,104.601196,300,ptc83Bam@pt.co.th,
ZS836,S836,PTC-STA-บ้านคา,13.471883,99.410555,300,ptc84Bba@pt.co.th,
ZS837,S837,PTC-STA-กระทุ่มแบน2,13.654308,100.2675,300,ptc85Bkr@pt.co.th,
ZS838,S838,PTC-STA-บุรีรัมย์6,15.006453,103.110737,300,ptc86Bbu@pt.co.th,
ZS840,S840,PTC-STA-แม่ทะ2,18.134951,99.615731,300,ptc88Bma@pt.co.th,
ZS841,S841,PTC-STA-แม่สรวย2,19.659875,99.546681,300,ptc89Bma@pt.co.th,
ZS844,S844,PTC-STA-พุนพิน2,9.125443,99.201273,300,ptc92Bph@pt.co.th,
ZS845,S845,PTC-STA-ร้องกวาง,18.326948,100.309826,300,ptc93Bro@pt.co.th,
ZS846,S846,PTC-STA-ร้อยเอ็ด6,16.04709,103.663128,300,ptc94Bro@pt.co.th,
ZS847,S847,PTC-STA-ศรีธาตุ2,16.967208,103.273237,300,ptc95Bsi@pt.co.th,
ZS848,S848,PTC-STA-สีคิ้ว2,14.866664,101.697215,300,ptc96Bsi@pt.co.th,
ZS849,S849,PTC-STA-บางคนที,13.468251,99.941815,300,ptc97Bba@pt.co.th,
ZS850,S850,PTC-STA-ดอยสะเก็ด3,18.848024,99.131464,300,ptc98Bdo@pt.co.th,
ZS851,S851,PTC-STA-พาน4,19.571421,99.7803,300,ptc99Bph@pt.co.th,
ZS852,S852,PTC-STA-แม่สาย,20.359243,99.886032,300,ptc01Cma@pt.co.th,
ZS853,S853,PTC-STA-บางบัวทอง4,13.880929,100.433661,300,ptc02Cba@pt.co.th,
ZS854,S854,PTC-STA-ตระการพืชผล2,15.716521,105.02637,300,ptc03Ctr@pt.co.th,
ZS855,S855,PTC-STA-บุ่งคล้า,18.226196,104.032825,300,ptc04Cbu@pt.co.th,
ZS856,S856,PTC-STA-สายไหม2,13.924206,100.683498,300,ptc05Csa@pt.co.th,
ZS857,S857,PTC-STA-ศรีเชียงใหม่2,17.957093,102.569647,300,ptc06Csi@pt.co.th,
ZS858,S858,PTC-STA-งาว2,18.6090696,100.0380955,300,ptc07Cng@pt.co.th,
ZS859,S859,PTC-STA-เกาะคา,18.208738,99.344674,300,ptc08Cko@pt.co.th,
ZS860,S860,PTC-STA-อ่าวลึก3,8.380273,98.741493,300,ptc09Cao@pt.co.th,
ZS861,S861,PTC-STA-ศรีประจันต์3,14.543279,100.176979,300,ptc10Csi@pt.co.th,
ZS862,S862,PTC-STA-ตลิ่งชัน2,13.783449,100.455612,300,ptc11Cta@pt.co.th,
ZS863,S863,PTC-STA-หาดใหญ่5,6.9749944,100.476634,300,ptc12Cha@pt.co.th,
ZS864,S864,PTC-STA-กำแพงเพชร2,16.372996,99.546504,300,ptc13Cka@pt.co.th,
ZS865,S865,PTC-STA-ชาติตระการ,17.272473,100.606533,300,ptc14Cch@pt.co.th,
ZS866,S866,PTC-STA-บางคล้า3,13.6583869,101.1438435,300,ptc15Cba@pt.co.th,
ZS867,S867,PTC-STA-ไพศาลี2,15.601198,100.624302,300,ptc17Cph@pt.co.th,
ZS868,S868,PTC-STA-เวียงสระ2,8.628002,99.353131,300,ptc18Cwi@pt.co.th,
ZS869,S869,PTC-STA-ท่าฉาง,9.311524,99.037822,300,ptc19Cth@pt.co.th,
ZS870,S870,PTC-STA-อ่าวลึก,8.414203,98.756101,300,ptc20Cao@pt.co.th,
ZS871,S871,PTC-STA-สมุทรสาคร6,13.54279,100.244036,300,ptc21Csa@pt.co.th,
ZS872,S872,PTC-STA-ปากเกร็ด,13.889278,100.519641,300,ptc22Cpa@pt.co.th,
ZS873,S873,PTC-STA-ถ้ำพรรณรา,8.407763,99.371472,300,ptc23Cth@pt.co.th,
ZS874,S874,PTC-STA-เชียงราย5,19.698889,99.918627,300,ptc24Cch@pt.co.th,
ZS875,S875,PTC-STA-ลำปลายมาศ3,15.105085,102.83873,300,ptc25Cla@pt.co.th,
ZS878,S878,PTC-STA-ท่ามะกา2,13.868132,99.821572,300,ptc28Cth@pt.co.th,
ZS879,S879,PTC-STA-บางบอน4,13.660313,100.371876,300,ptc29Cba@pt.co.th,
ZS880,S880,PTC-STA-บางบอน3,13.67008,100.405481,300,ptc30Cba@pt.co.th,
ZS881,S881,PTC-STA-ปลายพระยา2,8.4989,98.884104,300,ptc31Cpl@pt.co.th,
ZS884,S884,PTC-STA-เพชรเกษม69,13.694572,100.38022,300,ptc34Cph@pt.co.th,
ZS885,S885,PTC-STA-เรวดี,13.856638,100.501512,300,ptc35Cre@pt.co.th,
ZS886,S886,PTC-STA-พิปูน,8.523263,99.611698,300,ptc36Cph@pt.co.th,
ZS887,S887,PTC-STA-ลาดกระบัง3,13.762515,100.746114,300,ptc37Cla@pt.co.th,
ZS888,S888,PTC-STA-ท่าคันโท2,16.934091,103.243088,300,ptc38Cth@pt.co.th,
ZS889,S889,PTC-STA-ลำลูกกา3,14.00248,100.842406,300,ptc39Cla@pt.co.th,
ZS890,S890,PTC-STA-เคียนซา,8.696191,99.22998,300,ptc40Ckh@pt.co.th,
ZS892,S892,PTC-STA-พรหมพิราม5,17.014457,100.203018,300,ptc42Cph@pt.co.th,
ZS893,S893,PTC-STA-ท่าม่วง6,13.947259,99.641283,300,ptc43Cth@pt.co.th,
ZS894,S894,PTC-STA-โคกสำโรง4,14.970394,100.641876,300,ptc44Ckh@pt.co.th,
ZS895,S895,PTC-STA-ตระการพืชผล3,15.610929,105.027225,300,ptc45Ctr@pt.co.th,
ZS896,S896,PTC-STA-เชียงราย4,19.896639,99.838948,300,ptc46Cch@pt.co.th,
ZS898,S898,PTC-STA-บางละมุง5(ถ.สุขุมวิท กม.93),12.870418,100.903661,300,ptc48Cba@pt.co.th,
ZS899,S899,PTC-STA-เพชรเกษม25,13.721155,100.45948,300,ptc49Cph@pt.co.th,
ZS900,S900,PTC-STA-กาฬสินธุ์3,16.430097,103.494943,300,ptc50Cka@pt.co.th,
ZS901,S901,PTC-STA-บ้านบึง5,13.235452,101.221307,300,ptc51Cba@pt.co.th,
ZS902,S902,PTC-STA-ปราณบุรี2,12.370024,99.887062,300,ptc52Cpr@pt.co.th,
ZS903,S903,PTC-STA-ภูกามยาว,19.212832,99.948468,300,ptc53Cph@pt.co.th,
ZS904,S904,PTC-STA-โชคชัย2(ถ.โชคชัย-โคราช กม.27),14.757293,102.163839,300,ptc54Cch@pt.co.th,
ZS905,S905,PTC-STA-ดอกคำใต้3,19.168496,100.002814,300,ptc55Cdo@pt.co.th,
ZS906,S906,PTC-STA-ท่าตะโก,15.596308,100.340924,300,ptc56Cth@pt.co.th,
ZS907,S907,PTC-STA-ภูเก็ต,7.895728,98.389212,300,ptc57Cph@pt.co.th,
ZS910,S910,PTC-STA-เวียงหนองล่อง4,18.420046,98.709472,300,ptc60Cwi@pt.co.th,
ZS911,S911,PTC-STA-ภาษีเจริญ3(เพชรเกษม48),13.729267,100.434324,300,ptc61Cph@pt.co.th,
ZS912,S912,PTC-STA-กบินทร์บุรี,13.978235,101.821109,300,ptc62Cka@pt.co.th,
ZS913,S913,PTC-STA-นครศรีธรรมราช7,8.459005,99.923498,300,ptc63Cna@pt.co.th,
ZS914,S914,PTC-STA-ฉะเชิงเทรา2,13.687915,101.054413,300,ptc64Cch@pt.co.th,
ZS915,S915,PTC-STA-เขาค้อ2,16.777057,101.014168,300,ptc65Ckh@pt.co.th,
ZS916,S916,PTC-STA-นครศรีธรรมราช8,8.424577,99.855558,300,ptc66Cna@pt.co.th,
ZS917,S917,PTC-STA-เชียงแสน2,20.30496,100.005258,300,ptc67Cch@pt.co.th,
ZS918,S918,PTC-STA-เขมราฐ,15.898308,105.187898,300,ptc68Ckh@pt.co.th,
ZS919,S919,PTC-STA-ถ้ำพรรณรา2,8.412088,99.370891,300,ptc69Cth@pt.co.th,
ZS920,S920,PTC-STA-โชคชัย3(กลางตลาดโชคชัย),14.733239,102.167981,300,ptc70Cch@pt.co.th,
ZS921,S921,PTC-STA-สหัสขันธ์,16.749472,103.642999,300,ptc71Csa@pt.co.th,
ZS922,S922,PTC-STA-เสิงสาง,14.429151,102.469966,300,ptc72Cso@pt.co.th,
ZS923,S923,PTC-STA-ภูเก็ต2,7.828244,98.301547,300,ptc73Cph@pt.co.th,
ZS924,S924,PTC-STA-นครศรีธรรมราช9,8.449156,100.0036,300,ptc74Cna@pt.co.th,
ZS925,S925,PTC-STA-เดชอุดม4,14.762295,105.155758,300,ptc75Cde@pt.co.th,
ZS926,S926,PTC-STA-หนองบัวลำภู,17.245264,102.528328,300,ptc76Cno@pt.co.th,
ZS927,S927,PTC-STA-ทุ่งเสลี่ยม2,17.333521,99.550186,300,ptc77Cth@pt.co.th,
ZS928,S928,PTC-STA-เชียงแสน,20.274304,100.082707,300,ptc78Cch@pt.co.th,
ZS929,S929,PTC-STA-เทิง,19.677101,100.120135,300,ptc79Cth@pt.co.th,
ZS930,S930,PTC-STA-บางบอน5,13.654579,100.391825,300,ptc80Cba@pt.co.th,
ZS931,S931,PTC-STA-บางใหญ่2,13.86199,100.438837,300,ptc81Cba@pt.co.th,
ZS932,S932,PTC-STA-ศรีราชา3,13.123571,101.162516,300,ptc82Csi@pt.co.th,
ZS933,S933,PTC-STA-ศรีมโหสถ,13.9090861,101.4018248,300,ptc83Csi@pt.co.th,
ZS934,S934,PTC-STA-ไชยา2,9.437978,99.152588,300,ptc84Cch@pt.co.th,
ZS935,S935,PTC-STA-โนนสัง,16.928436,102.588222,300,ptc86Cno@pt.co.th,
ZS936,S936,PTC-STA-ท่าใหม่,12.573243,101.915887,300,ptc87Cth@pt.co.th,
ZS937,S937,PTC-STA-บางเขน2(ซอยวัชรพล),13.869267,100.64516,300,ptc88Cba@pt.co.th,
ZS938,S938,PTC-STA-ปากพนัง,8.3362,100.201368,300,ptc89Cpa@pt.co.th,
ZS939,S939,PTC-STA-สิงห์บุรี2,14.88459,100.379882,300,ptc90Csi@pt.co.th,
ZS940,S940,PTC-STA-บ้านแพ้ว4,13.601462,100.145884,300,ptc91Cba@pt.co.th,
ZS941,S941,PTC-STA-พิมาย2,15.213416,102.477394,300,ptc92Cph@pt.co.th,
ZS942,S942,PTC-STA-เต่างอย,16.988858,104.174914,300,ptc93Cta@pt.co.th,
ZS943,S943,PTC-STA-แม่อาย2,20.031849,99.294905,300,ptc94Cma@pt.co.th,
ZS944,S944,PTC-STA-หล่มเก่า3,16.877084,101.172528,300,ptc95Clo@pt.co.th,
ZS945,S945,PTC-STA-สูงเนิน3,14.868898,101.805328,300,ptc97Csu@pt.co.th,
ZS946,S946,PTC-STA-โพธิ์ประทับช้าง,16.359913,100.268825,300,ptc98Cph@pt.co.th,
ZS947,S947,PTC-STA-บางซ้าย,14.241366,100.267582,300,ptc99Cba@pt.co.th,
ZS948,S948,PTC-STA-บางบาล3,14.390069,100.468007,300,ptc01Dba@pt.co.th,
ZS949,S949,PTC-STA-ร้องกวาง2,18.29701,100.279298,300,ptc02Dro@pt.co.th,
ZS951,S951,PTC-STA-พะเยา5,19.098582,99.911717,300,ptc04Dph@pt.co.th,
ZS952,S952,PTC-STA-แพร่4,18.159548,100.17645,300,ptc05Dph@pt.co.th,
ZS953,S953,PTC-STA-บางบัวทอง5,13.920238,100.392689,300,ptc06Dba@pt.co.th,
ZS954,S954,PTC-STA-แม่ออน,18.853769,99.273297,300,ptc07Dma@pt.co.th,
ZS955,S955,PTC-STA-แพร่5,18.252514,100.229065,300,ptc08Dph@pt.co.th,
ZS956,S956,PTC-STA-มุกดาหาร4,16.536668,104.702292,300,ptc09Dmu@pt.co.th,
ZS957,S957,PTC-STA-เชียงยืน4,16.41916,103.077832,300,ptc10Dch@pt.co.th,
ZS958,S958,PTC-STA-ชลบุรี4,13.403355,101.002856,300,ptc11Dch@pt.co.th,
ZS959,S959,PTC-STA-อ่าวลึก4,8.456291,98.737863,300,ptc12Dao@pt.co.th,
ZS960,S960,PTC-STA-ราชบุรี4,13.51515,99.815542,300,ptc13Dra@pt.co.th,
ZS961,S961,PTC-STA-กุมภวาปี7,17.09224,103.002704,300,ptc14Dku@pt.co.th,
ZS962,S962,PTC-STA-เดชอุดม3,14.90149,105.080403,300,ptc15Dde@pt.co.th,
ZS964,S964,PTC-STA-ท่าอุเทน,17.57298,104.596583,300,ptc17Dth@pt.co.th,
ZS965,S965,PTC-STA-บ้านโป่ง4,13.793793,99.743192,300,ptc18Dba@pt.co.th,
ZS966,S966,PTC-STA-ป่าสัก2,18.554928,99.040326,300,ptc19Dpa@pt.co.th,
ZS967,S967,PTC-STA-ขนอม,9.186021,99.8574,300,ptc20Dkh@pt.co.th,
ZS968,S968,PTC-STA-ฉะเชิงเทรา3,13.663964,101.049594,300,ptc21Dch@pt.co.th,
ZS969,S969,PTC-STA-หนองใหญ่2,13.260239,101.317904,300,ptc22Dno@pt.co.th,
ZS970,S970,PTC-STA-พยุหะคีรี3,15.458526,100.145256,300,ptc23Dph@pt.co.th,
